Country,Year,Month,Region,Fires_Count,Burned_Area_Km,Cause,Temperature_C,Humidity_Percent,Wind_Speed_kmh,Period,Latitude,Longitude,Fires_Count_transform,Burned_Area_Km_transform,Temperature_C_transform,Wind_Speed_kmh_transform,Humidity_Percent_transform
Spain,1924,September,Andalusia,229.0,663.73,Unknown,22.0,0.64,7.0,"[1921, 1931)",37.5443,4.7278,5.438079308923196,6.499380943171838,3.1354942159291497,2.0794415416798357,0.494696241836107
USA,1924,August,California,131.0,122.78,Deforestation,15.0,0.37,41.0,"[1921, 1931)",36.7783,-118.755997,4.882801922586371,4.818505796311215,2.772588722239781,3.737669618283368,0.3148107398400335
USA,1924,September,Texas,277.0,767.69,Human,48.0,0.13,36.0,"[1921, 1931)",31.9686,-98.5456116,5.627621113690637,6.6446877672942755,3.8918202981106265,3.610917912644224,0.1222176327242492
USA,1924,June,Oregon,203.0,241.14,Climate Change,34.0,0.29,68.0,"[1921, 1931)",43.8041,-120.737257,5.318119993844216,5.489516071279594,3.5553480614894135,4.23410650459726,0.2546422183735807
Brazil,1924,August,Amazonas,194.0,246.02,Lightning,36.0,0.15,49.0,"[1921, 1931)",-3.0967614,-65.8561,5.272999558563747,5.509469305009868,3.610917912644224,3.912023005428146,0.1397619423751586
Brazil,1924,July,Mato Grosso,167.0,702.92,Climate Change,41.0,0.44,35.0,"[1921, 1931)",-12.2115009,-55.5716547,5.123963979403259,6.556664713337305,3.737669618283368,3.58351893845611,0.3646431135879092
Greece,1924,August,Athens,387.0,556.68,Human,30.0,0.13,34.0,"[1921, 1931)",37.9755648,23.7348324,5.961005339623274,6.323785321178144,3.4339872044851463,3.5553480614894135,0.1222176327242492
Greece,1924,August,Crete,117.0,332.72,Lightning,35.0,0.73,11.0,"[1921, 1931)",35.3084952,24.4633423,4.770684624465665,5.810302318033874,3.58351893845611,2.4849066497880004,0.5481214085096876
Australia,1924,October,New South Wales,252.0,862.3,Human,27.0,0.69,21.0,"[1921, 1931)",-31.8759835,147.2869493,5.53338948872752,6.760762255241477,3.332204510175204,3.091042453358316,0.5247285289349821
Australia,1924,May,Victoria,243.0,966.57,Lightning,23.0,0.71,12.0,"[1921, 1931)",-36.5986096,144.6780052,5.497168225293202,6.8747877737078875,3.1780538303479458,2.5649493574615367,0.5364933705145685
Portugal,1924,August,Lisbon,398.0,255.96,Human,39.0,0.15,63.0,"[1921, 1931)",38.7077507,-9.1365919,5.988961416889864,5.548920430758397,3.688879454113936,4.1588830833596715,0.1397619423751586
Portugal,1924,October,Porto,168.0,364.9,Climate Change,40.0,0.82,57.0,"[1921, 1931)",41.1502195,-8.6103497,5.1298987149230735,5.902360072025161,3.713572066704308,4.060443010546419,0.598836501088704
Italy,1924,May,Sicily,60.0,808.71,Climate Change,44.0,0.16,36.0,"[1921, 1931)",37.587794,14.155048,4.110873864173311,6.696676158868985,3.80666248977032,3.610917912644224,0.1484200051182732
Italy,1924,September,Sardinia,184.0,56.34,Deforestation,37.0,0.72,53.0,"[1921, 1931)",40.0912813,9.0305773,5.220355825078324,4.048998460455224,3.6375861597263857,3.9889840465642745,0.5423242908253617
Russia,1924,October,Siberia,481.0,814.35,Human,43.0,0.68,13.0,"[1921, 1931)",61.0137,99.1967,6.1779441140506,6.703617468907286,3.784189633918261,2.6390573296152584,0.5187937934151676
Russia,1924,July,Far East,59.0,272.97,Lightning,23.0,0.81,56.0,"[1921, 1931)",63.3109,135.0,4.0943445622221,5.6130186113426115,3.1780538303479458,4.04305126783455,0.5933268452777344
Canada,1924,August,British Columbia,349.0,568.47,Human,16.0,0.17,32.0,"[1921, 1931)",55.001251,-125.002441,5.857933154483459,6.344706103712181,2.833213344056216,3.49650756146648,0.1570037488096647
Canada,1924,September,Alberta,118.0,945.91,Unknown,41.0,0.19,34.0,"[1921, 1931)",55.001251,-115.002136,4.77912349311153,6.853204051710963,3.737669618283368,3.5553480614894135,0.173953307123438
France,1924,August,Corsica,174.0,463.19,Climate Change,23.0,0.27,15.0,"[1921, 1931)",42.188098,9.0683139,5.1647859739235145,6.140293951169691,3.1780538303479458,2.772588722239781,0.2390169004704999
France,1924,July,Provence,157.0,833.76,Climate Change,45.0,0.58,6.0,"[1921, 1931)",44.0145,6.2116,5.062595033026967,6.727144258386629,3.828641396489095,1.9459101490553132,0.4574248470388754
China,1924,September,Yunnan,160.0,690.06,Human,49.0,0.51,39.0,"[1921, 1931)",25.0453,102.7097,5.081404364984463,6.538226650678278,3.912023005428146,3.688879454113936,0.412109650826833
China,1924,July,Sichuan,66.0,913.44,Climate Change,36.0,0.12,53.0,"[1921, 1931)",30.6509,104.0757,4.204692619390966,6.818311856055771,3.610917912644224,3.9889840465642745,0.1133286853070031
India,1924,July,Madhya Pradesh,293.0,471.85,Human,26.0,0.31,9.0,"[1921, 1931)",22.9734,78.6569,5.683579767338681,6.158778213461521,3.295836866004329,2.302585092994046,0.2700271372130601
India,1924,August,Assam,366.0,240.32,Human,43.0,0.24,17.0,"[1921, 1931)",26.2006,92.9376,5.905361848054571,5.486123853572561,3.784189633918261,2.8903717578961645,0.2151113796169455
Turkey,1925,May,Mugla,212.0,815.26,Climate Change,43.0,0.94,32.0,"[1921, 1931)",37.2154,28.3634,5.3612921657094255,6.704732931664141,3.784189633918261,3.49650756146648,0.6626879730752367
Turkey,1925,August,Antalya,448.0,198.87,Human,29.0,0.77,40.0,"[1921, 1931)",36.8969,30.7133,6.1070228877422545,5.29766715520645,3.4011973816621555,3.713572066704308,0.5709795465857378
Turkey,1925,June,Izmir,180.0,470.36,Lightning,29.0,0.1,44.0,"[1921, 1931)",38.4237,27.1428,5.198497031265826,6.1556221332742656,3.4011973816621555,3.80666248977032,0.0953101798043248
Spain,1925,August,Catalonia,167.0,494.77,Human,19.0,0.86,17.0,"[1921, 1931)",41.5912,1.5209,5.123963979403259,6.2061121095009275,2.995732273553991,2.8903717578961645,0.6205764877251099
Spain,1925,May,Andalusia,100.0,296.65,Lightning,36.0,0.35,11.0,"[1921, 1931)",37.5443,4.7278,4.61512051684126,5.695918299599399,3.610917912644224,2.4849066497880004,0.300104592450338
USA,1925,May,California,336.0,98.16,Unknown,20.0,0.24,6.0,"[1921, 1931)",36.7783,-118.755997,5.820082930352362,4.5967347071669895,3.044522437723423,1.9459101490553132,0.2151113796169455
USA,1925,May,Texas,318.0,366.38,Climate Change,30.0,0.58,47.0,"[1921, 1931)",31.9686,-98.5456116,5.765191102784844,5.9063967347179185,3.4339872044851463,3.871201010907891,0.4574248470388754
USA,1925,October,Oregon,196.0,917.55,Deforestation,34.0,0.55,40.0,"[1921, 1931)",43.8041,-120.737257,5.2832037287379885,6.822796339754946,3.5553480614894135,3.713572066704308,0.4382549309311553
Brazil,1925,September,Amazonas,182.0,739.89,Deforestation,47.0,0.35,55.0,"[1921, 1931)",-3.0967614,-65.8561,5.209486152841421,6.607852166233401,3.871201010907891,4.02535169073515,0.300104592450338
Brazil,1925,August,Mato Grosso,38.0,105.81,Lightning,37.0,0.5,57.0,"[1921, 1931)",-12.2115009,-55.5716547,3.6635616461296463,4.671051555101604,3.6375861597263857,4.060443010546419,0.4054651081081644
Greece,1925,October,Athens,477.0,110.4,Deforestation,34.0,0.38,45.0,"[1921, 1931)",37.9755648,23.7348324,6.169610732491456,4.713127327493184,3.5553480614894135,3.828641396489095,0.3220834991691133
Greece,1925,August,Crete,162.0,746.54,Lightning,49.0,0.88,19.0,"[1921, 1931)",35.3084952,24.4633423,5.093750200806762,6.616787815538827,3.912023005428146,2.995732273553991,0.6312717768418579
Australia,1925,September,New South Wales,112.0,474.22,Deforestation,37.0,0.36,11.0,"[1921, 1931)",-31.8759835,147.2869493,4.727387818712341,6.163777854704867,3.6375861597263857,2.4849066497880004,0.3074846997479606
Australia,1925,July,Victoria,362.0,173.21,Deforestation,48.0,0.21,55.0,"[1921, 1931)",-36.5986096,144.6780052,5.8944028342648505,5.160261468052068,3.8918202981106265,4.02535169073515,0.1906203596086497
Portugal,1925,August,Lisbon,217.0,864.38,Lightning,33.0,0.51,7.0,"[1921, 1931)",38.7077507,-9.1365919,5.384495062789089,6.763168716823474,3.5263605246161616,2.0794415416798357,0.412109650826833
Portugal,1925,June,Porto,184.0,133.31,Deforestation,26.0,0.14,56.0,"[1921, 1931)",41.1502195,-8.6103497,5.220355825078324,4.9001505609209834,3.295836866004329,4.04305126783455,0.1310282624064041
Italy,1925,May,Sicily,53.0,775.75,Climate Change,38.0,0.59,26.0,"[1921, 1931)",37.587794,14.155048,3.9889840465642745,6.6551185482731565,3.6635616461296463,3.295836866004329,0.4637340162321401
Italy,1925,June,Sardinia,213.0,273.28,Human,21.0,0.28,12.0,"[1921, 1931)",40.0912813,9.0305773,5.365976015021851,5.614149482416163,3.091042453358316,2.5649493574615367,0.2468600779315258
Russia,1925,May,Siberia,16.0,574.78,Unknown,42.0,0.61,14.0,"[1921, 1931)",61.0137,99.1967,2.833213344056216,6.355725643292089,3.7612001156935624,2.70805020110221,0.4762341789963716
Russia,1925,July,Far East,494.0,515.28,Human,26.0,0.38,32.0,"[1921, 1931)",63.3109,135.0,6.20455776256869,6.246649253966987,3.295836866004329,3.49650756146648,0.3220834991691133
Canada,1925,September,British Columbia,132.0,79.69,Climate Change,45.0,0.06,16.0,"[1921, 1931)",55.001251,-125.002441,4.890349128221754,4.390614651860415,3.828641396489095,2.833213344056216,0.0582689081239757
Canada,1925,May,Alberta,79.0,262.45,Unknown,25.0,0.33,67.0,"[1921, 1931)",55.001251,-115.002136,4.382026634673881,5.573863596655295,3.258096538021482,4.219507705176107,0.2851789422336624
France,1925,September,Corsica,20.0,425.06,Climate Change,31.0,0.25,45.0,"[1921, 1931)",42.188098,9.0683139,3.044522437723423,6.0545801814220574,3.4657359027997265,3.828641396489095,0.2231435513142097
France,1925,August,Provence,23.0,51.62,Climate Change,16.0,0.45,62.0,"[1921, 1931)",44.0145,6.2116,3.1780538303479458,3.9630962756121466,2.833213344056216,4.143134726391533,0.371563556432483
China,1925,June,Yunnan,75.0,990.18,Deforestation,20.0,0.33,67.0,"[1921, 1931)",25.0453,102.7097,4.330733340286331,6.898896152548812,3.044522437723423,4.219507705176107,0.2851789422336624
China,1925,July,Sichuan,328.0,178.33,Human,42.0,0.34,26.0,"[1921, 1931)",30.6509,104.0757,5.796057750765372,5.189227683960333,3.7612001156935624,3.295836866004329,0.29266961396282
India,1925,May,Madhya Pradesh,131.0,412.52,Deforestation,20.0,0.22,11.0,"[1921, 1931)",22.9734,78.6569,4.882801922586371,6.024705880887784,3.044522437723423,2.4849066497880004,0.1988508587451652
India,1925,August,Assam,143.0,465.12,Climate Change,34.0,0.69,53.0,"[1921, 1931)",26.2006,92.9376,4.969813299576001,6.144443111705063,3.5553480614894135,3.9889840465642745,0.5247285289349821
Turkey,1926,July,Mugla,470.0,738.04,Deforestation,31.0,0.59,37.0,"[1921, 1931)",37.2154,28.3634,6.154858094016418,6.605352046682295,3.4657359027997265,3.6375861597263857,0.4637340162321401
Turkey,1926,September,Antalya,414.0,377.84,Human,36.0,0.29,3.0,"[1921, 1931)",36.8969,30.7133,6.028278520230698,5.9371139523579,3.610917912644224,1.3862943611198906,0.2546422183735807
Turkey,1926,October,Izmir,393.0,940.55,Unknown,20.0,0.25,27.0,"[1921, 1931)",38.4237,27.1428,5.976350909297934,6.847527453431651,3.044522437723423,3.332204510175204,0.2231435513142097
Spain,1926,August,Catalonia,165.0,802.41,Unknown,31.0,0.25,47.0,"[1921, 1931)",41.5912,1.5209,5.111987788356544,6.688865168947543,3.4657359027997265,3.871201010907891,0.2231435513142097
Spain,1926,October,Andalusia,276.0,457.87,Unknown,43.0,0.12,4.0,"[1921, 1931)",37.5443,4.7278,5.6240175061873385,6.1287669455440685,3.784189633918261,1.6094379124341005,0.1133286853070031
USA,1926,May,California,279.0,475.56,Lightning,29.0,0.9,23.0,"[1921, 1931)",36.7783,-118.755997,5.634789603169249,6.166593633320432,3.4011973816621555,3.1780538303479458,0.6418538861723948
USA,1926,October,Texas,117.0,649.0,Climate Change,40.0,0.81,28.0,"[1921, 1931)",31.9686,-98.5456116,4.770684624465665,6.476972362889683,3.713572066704308,3.367295829986474,0.5933268452777344
USA,1926,May,Oregon,388.0,900.22,Deforestation,44.0,0.52,64.0,"[1921, 1931)",43.8041,-120.737257,5.963579343618446,6.803749400943882,3.80666248977032,4.174387269895637,0.418710334858185
Brazil,1926,October,Amazonas,16.0,627.19,Unknown,43.0,0.47,18.0,"[1921, 1931)",-3.0967614,-65.8561,2.833213344056216,6.4428426684805515,3.784189633918261,2.9444389791664403,0.3852624007906449
Brazil,1926,May,Mato Grosso,345.0,820.76,Unknown,25.0,0.61,44.0,"[1921, 1931)",-12.2115009,-55.5716547,5.846438775057725,6.711448381621487,3.258096538021482,3.80666248977032,0.4762341789963716
Greece,1926,July,Athens,190.0,269.72,Climate Change,20.0,0.69,7.0,"[1921, 1931)",37.9755648,23.7348324,5.25227342804663,5.601085076417858,3.044522437723423,2.0794415416798357,0.5247285289349821
Greece,1926,June,Crete,26.0,214.52,Human,29.0,0.94,52.0,"[1921, 1931)",35.3084952,24.4633423,3.295836866004329,5.373053712662054,3.4011973816621555,3.970291913552122,0.6626879730752367
Australia,1926,October,New South Wales,257.0,543.13,Deforestation,15.0,0.64,47.0,"[1921, 1931)",-31.8759835,147.2869493,5.552959584921617,6.299188188895255,2.772588722239781,3.871201010907891,0.494696241836107
Australia,1926,August,Victoria,446.0,28.63,Deforestation,26.0,0.46,40.0,"[1921, 1931)",-36.5986096,144.6780052,6.102558594613569,3.388787361585474,3.295836866004329,3.713572066704308,0.3784364357202451
Portugal,1926,July,Lisbon,296.0,16.87,Human,27.0,0.22,42.0,"[1921, 1931)",38.7077507,-9.1365919,5.6937321388027,2.8831233291713367,3.332204510175204,3.7612001156935624,0.1988508587451652
Portugal,1926,June,Porto,188.0,714.19,Human,45.0,0.59,11.0,"[1921, 1931)",41.1502195,-8.6103497,5.241747015059643,6.572548241658645,3.828641396489095,2.4849066497880004,0.4637340162321401
Italy,1926,August,Sicily,390.0,361.69,Deforestation,45.0,0.74,68.0,"[1921, 1931)",37.587794,14.155048,5.968707559985366,5.893548474913457,3.828641396489095,4.23410650459726,0.5538851132264376
Italy,1926,July,Sardinia,275.0,795.68,Unknown,42.0,0.14,39.0,"[1921, 1931)",40.0912813,9.0305773,5.62040086571715,6.680453092519068,3.7612001156935624,3.688879454113936,0.1310282624064041
Russia,1926,May,Siberia,54.0,113.49,Lightning,32.0,0.92,3.0,"[1921, 1931)",61.0137,99.1967,4.007333185232471,4.740487482935721,3.49650756146648,1.3862943611198906,0.6523251860396903
Russia,1926,August,Far East,486.0,79.33,Lightning,19.0,0.15,66.0,"[1921, 1931)",63.3109,135.0,6.18826412308259,4.386143150185721,2.995732273553991,4.204692619390966,0.1397619423751586
Canada,1926,June,British Columbia,380.0,868.84,Deforestation,16.0,0.89,21.0,"[1921, 1931)",55.001251,-125.002441,5.942799375126701,6.768309286689494,2.833213344056216,3.091042453358316,0.636576829071551
Canada,1926,September,Alberta,475.0,22.96,Unknown,26.0,0.26,21.0,"[1921, 1931)",55.001251,-115.002136,6.16541785423142,3.1763857732472487,3.295836866004329,3.091042453358316,0.2311117209633866
France,1926,June,Corsica,133.0,341.77,Human,38.0,0.18,37.0,"[1921, 1931)",42.188098,9.0683139,4.897839799950911,5.837059668308235,3.6635616461296463,3.6375861597263857,0.1655144384775733
France,1926,September,Provence,207.0,902.35,Unknown,45.0,0.59,25.0,"[1921, 1931)",44.0145,6.2116,5.337538079701318,6.806110075219936,3.828641396489095,3.258096538021482,0.4637340162321401
China,1926,September,Yunnan,156.0,294.77,Human,25.0,0.55,36.0,"[1921, 1931)",25.0453,102.7097,5.056245805348308,5.689582125255059,3.258096538021482,3.610917912644224,0.4382549309311553
China,1926,July,Sichuan,33.0,402.0,Human,42.0,0.33,44.0,"[1921, 1931)",30.6509,104.0757,3.5263605246161616,5.998936561946683,3.7612001156935624,3.80666248977032,0.2851789422336624
India,1926,July,Madhya Pradesh,142.0,33.58,Lightning,28.0,0.8,48.0,"[1921, 1931)",22.9734,78.6569,4.962844630259907,3.5432754802551445,3.367295829986474,3.8918202981106265,0.5877866649021191
India,1926,June,Assam,354.0,158.75,Lightning,46.0,0.3,2.0,"[1921, 1931)",26.2006,92.9376,5.872117789475416,5.073610093257644,3.8501476017100584,1.0986122886681098,0.262364264467491
Turkey,1927,September,Mugla,126.0,329.73,Lightning,31.0,0.34,53.0,"[1921, 1931)",37.2154,28.3634,4.844187086458591,5.801302332534867,3.4657359027997265,3.9889840465642745,0.29266961396282
Turkey,1927,July,Antalya,397.0,159.93,Lightning,15.0,0.77,54.0,"[1921, 1931)",36.8969,30.7133,5.986452005284438,5.080969487830403,2.772588722239781,4.007333185232471,0.5709795465857378
Turkey,1927,July,Izmir,360.0,617.07,Climate Change,18.0,0.13,23.0,"[1921, 1931)",38.4237,27.1428,5.8888779583328805,6.426601719651701,2.9444389791664403,3.1780538303479458,0.1222176327242492
Spain,1927,June,Catalonia,208.0,828.93,Deforestation,23.0,0.1,49.0,"[1921, 1931)",41.5912,1.5209,5.342334251964811,6.721341359884652,3.1780538303479458,3.912023005428146,0.0953101798043248
Spain,1927,October,Andalusia,243.0,932.9,Climate Change,30.0,0.05,38.0,"[1921, 1931)",37.5443,4.7278,5.497168225293202,6.8393693661156725,3.4339872044851463,3.6635616461296463,0.048790164169432
USA,1927,July,California,169.0,32.96,Human,40.0,0.9,63.0,"[1921, 1931)",36.7783,-118.755997,5.135798437050262,3.5251833614431467,3.713572066704308,4.1588830833596715,0.6418538861723948
USA,1927,September,Texas,385.0,283.25,Unknown,32.0,0.78,25.0,"[1921, 1931)",31.9686,-98.5456116,5.955837369464831,5.6498541326306455,3.49650756146648,3.258096538021482,0.5766133643039938
USA,1927,August,Oregon,41.0,775.0,Climate Change,32.0,0.92,67.0,"[1921, 1931)",43.8041,-120.737257,3.737669618283368,6.654152520183219,3.49650756146648,4.219507705176107,0.6523251860396903
Brazil,1927,May,Amazonas,62.0,998.94,Human,42.0,0.39,11.0,"[1921, 1931)",-3.0967614,-65.8561,4.143134726391533,6.907695277182065,3.7612001156935624,2.4849066497880004,0.3293037471426004
Brazil,1927,May,Mato Grosso,46.0,129.84,Human,29.0,0.61,23.0,"[1921, 1931)",-12.2115009,-55.5716547,3.8501476017100584,4.8739752026701835,3.4011973816621555,3.1780538303479458,0.4762341789963716
Greece,1927,May,Athens,219.0,52.9,Unknown,39.0,0.1,35.0,"[1921, 1931)",37.9755648,23.7348324,5.393627546352362,3.9871304779149512,3.688879454113936,3.58351893845611,0.0953101798043248
Greece,1927,May,Crete,64.0,726.72,Human,47.0,0.55,61.0,"[1921, 1931)",35.3084952,24.4633423,4.174387269895637,6.589916358828603,3.871201010907891,4.127134385045092,0.4382549309311553
Australia,1927,October,New South Wales,297.0,809.65,Human,43.0,0.62,15.0,"[1921, 1931)",-31.8759835,147.2869493,5.697093486505405,6.697836394996078,3.784189633918261,2.772588722239781,0.4824261492442927
Australia,1927,August,Victoria,424.0,602.48,Lightning,35.0,0.32,69.0,"[1921, 1931)",-36.5986096,144.6780052,6.052089168924417,6.402712899971874,3.58351893845611,4.248495242049359,0.2776317365982795
Portugal,1927,October,Lisbon,212.0,458.71,Deforestation,43.0,0.86,11.0,"[1921, 1931)",38.7077507,-9.1365919,5.3612921657094255,6.130595855892963,3.784189633918261,2.4849066497880004,0.6205764877251099
Portugal,1927,June,Porto,171.0,184.85,Human,35.0,0.69,16.0,"[1921, 1931)",41.1502195,-8.6103497,5.147494476813453,5.224939896743261,3.58351893845611,2.833213344056216,0.5247285289349821
Italy,1927,August,Sicily,192.0,976.96,Unknown,24.0,0.91,35.0,"[1921, 1931)",37.587794,14.155048,5.262690188904886,6.885468769402897,3.218875824868201,3.58351893845611,0.6471032420585385
Italy,1927,August,Sardinia,114.0,579.88,Lightning,24.0,0.58,66.0,"[1921, 1931)",40.0912813,9.0305773,4.74493212836325,6.364544195071991,3.218875824868201,4.204692619390966,0.4574248470388754
Russia,1927,September,Siberia,5.0,135.44,Human,42.0,0.27,18.0,"[1921, 1931)",61.0137,99.1967,1.791759469228055,4.915884957550445,3.7612001156935624,2.9444389791664403,0.2390169004704999
Russia,1927,May,Far East,358.0,30.56,Deforestation,42.0,0.46,62.0,"[1921, 1931)",63.3109,135.0,5.883322388488279,3.4518904959776733,3.7612001156935624,4.143134726391533,0.3784364357202451
Canada,1927,July,British Columbia,324.0,398.1,Human,23.0,0.14,9.0,"[1921, 1931)",55.001251,-125.002441,5.783825182329737,5.989212012054688,3.1780538303479458,2.302585092994046,0.1310282624064041
Canada,1927,September,Alberta,209.0,65.58,Lightning,19.0,0.74,31.0,"[1921, 1931)",55.001251,-115.002136,5.3471075307174685,4.198404232146879,2.995732273553991,3.4657359027997265,0.5538851132264376
